comment	label
[明天, 分钟, 60, 早上, 序列, 高]	pos
[3.7, 复盘]	neg
[分享]	neg
[股票, k, 沪, 两市, 深, 证券, 海通, 线]	neg
[股, 涨, 新高, 阶段, 创, 再创]	pos
[常盈, 研报, 20170307, 每日]	neg
[一只, 抓, 涨停]	pos
[越卖, 越要]	neg
[表面, 角度, 强势, 实际上, 空间, 大盘走势, 利润]	pos
[一分钱一, 暴涨]	pos
[1212, 三八节, 克隆]	neg
[关注, 大盘股]	pos
[打招呼, 霸天, 没敢, 偶遇]	neg
[自然, 一股, 世界, 懂]	neg
[退市,  , 完善, 研究, 政策, 监管, 好消息, 姜洋]	neg
[03, 日, 盘中, 32, 下跌, 最低点, 上证指数, 跳空, 来到]	neg
[倒底, 阳线, 光头, 大盘, 买, 收盘]	pos
[强, 20, 汇鸿, 前, 300, 集团, 国企, 市值, 流通, 600981, 中国]	pos
[大牛股, 埃斯, 超, 顿]	pos
[3258, 先蒙, 大笑, 大盘, 玩玩, 点, 胜利]	neg
[推出, 退市, 蓝筹, 主板, 涨, 机制, 创]	pos
[骗人, 骗]	neg
[股权, 做, 适合, 众筹, 项目]	pos
[阳线, 预测, 大盘, 昨天, 符合, 报收]	neg
[扬帆, 周期, 理, 股将, 起航, 暴跌, 势不可挡, 创]	neg
[烯, 此股, 石墨, 说, 未来, 龙头股]	pos
[复盘]	neg
[康泰, 21, 生物, 连板]	pos
[低开, 呈, 微幅, 大盘, 成交量, 走, 昨天, 增量, 高, 相比]	pos
[点位, 震荡, 窄幅, 大盘, 时间, 周二, 收盘]	pos
[失, 一批, 股市, 老眼光]	neg
[上证指数, 红脸, 3233.860, TUES]	neg
[女神, 大笑, 两市, 梅雁, 唯一, 概念股, 吉祥]	neg
[38, 权重, 大跌, 迎, 指标, 集体, 破位, 带领, 大盘, 庆量]	neg
[清仓, 高位]	neg
[炒, 炒股, 指数]	neg
[散户, 被套, 原因]	neg
[启动, 券商, 个股, 突破, 类, 上证, 3300]	pos
[下方, 日, 上方, 均线, 60, 3264, 震荡, 上证指数, 展开]	neg
[美韩, 部署, 萨德, 挑衅, 先发制人, 时刻]	neg
[不易, 也许]	pos
[ , 中, 预期, 牛股, 次新股, 市场]	pos
[爆发, 股市, 大盘, 风格, 未来, 原因]	pos
[版主, 不见, 也许, 帖子, 违规, 发个, 道个]	pos
[证, 持股, 严格控制, 修改, 法, 比例, 劵, 股东]	pos
[重组, 600725, 云维, 三板,  , 对象, ST, 新, 深装, 透底, 总, 公司]	pos
[股, 百分之三十, 牛股, 002688, 利润]	neg
[明天, 100, 长阳]	pos
[升势, 有望, 重拾, 该股, 明日]	neg
[重组, 600725, 云维, 三板,  , 对象, ST, 新, 深装, 透底, 总, 公司]	pos
[关系, 板块, 国际, 军工, 紧张, 看好]	pos
[指数, 少见, 现象, 收, 今日, 三大]	pos
[明天, 38, 603838, 000038, 四通, 大通, 深, 股份]	pos
[短中线, 参考, 3.7, 周三, 操作, 淘金]	neg
[三月, 明日]	neg
[提防, 明天, 收评, 回落, 透, 玄机, 茅台, 拉升]	neg
[一只, 会否, 无锡, 银行, 龙头]	pos
[横盘]	neg
[24, 横盘, 月, 三个, 时间, 震荡, 日, 上证指数, 长, 达]	pos
[领涨, 四风, 回潮, 白酒]	pos
[退市, 制度, 修改, 分红, 中国, 法规]	neg
[压力, 曝光, 位, 创业板, 提前]	neg
[ , 半小时, 板块, 前, 平收, 明日, 601368, 今日, 水务]	neg
[点, 3520]	neg
[好久, 买, 总涨, 感觉, 卖]	neg
[明天, 长春, 一东, 看好, 2017.3]	pos
[抒情, 喝后]	neg
[分析, 深圳, 股市, 向北看, 策略, ##, 月, 一平, 盘, 日]	neg
[它光, 进不出, 指数]	neg
[资讯, 日, 月, 汇总, 附股, 影响, 市场]	neg
[尝试, 遗梦, 股市,  , 老股民, 投资]	neg
[明天, 破, 3300]	pos
[涨停, 两市, 36, 1610, 新股, 上涨, 外, 个股]	pos
[虚, 不好玩, 纯玩指, 脱实, 实在, 加油]	pos
[国家, 公证, 发一, 公平, 中国, 十四, 亿, 每人]	neg
[越, 越涨, 卖]	neg
[ , 厂商, 14, 欢天喜地, 大增, 净利, 倍, 面板]	pos
[李大霄, 走, 两步, 强烈要求]	neg
[10, 20, 天线, 均线, 32, 30, 大盘, 60, 120]	pos
[50, 大盘, 中阳, 加油, 上证, 到位]	pos
[3250, 点, 上方, 震荡]	neg
[弱弱, 问下, 假, 抽签, 好久没, 中签]	neg
[暴涨]	pos
[拜神, ⃣, 干, 元, 满仓]	pos
[涨, 毛用, 大盘, 个股, 萎]	pos
[3.7, 追随, 热点, 收评, 大盘]	pos
[!, 无锡, 一只, 会否, 银行, 小盘, 猜]	neg
[回落, 谨防, 持续, 冲高, 3254, 周三, 压力]	neg
[A股, 周三, 迎来, 近期, 关键]	pos
[!, b, 苦, 玩, 没得, 啶]	neg
[冲击, 3400, 两会, 3350, 五月, 点, 过后, 3300]	pos
[朋友, 股票, 手中, 天天, 节日快乐, 预祝, 女士们]	neg
[空间, 有望, 向上, 创业板, 拓展]	pos
[机构, 期货, 股价, 股指, 低]	neg
[指, 踩线, 本周, 大盘, 剑, 点, 看多, 站稳, 3300]	pos
[aa]	neg
[ , 化工, 百傲, 有绿盘, 明日, 关注, 机会, 买入]	pos
[老郑, 3.7, 复盘]	neg
[创业板, 深交所, 陈, 东征, IPO, 停, 理事长, 发行, 原]	pos
[指数, 主力, 涨, 下跌, 天天, 大部分, 个股]	neg
[尾盘,  , 日, 指, 权重, 10, 均线, 发力, 沪, 重回, 金融]	neg
[微笑]	neg
[炼化, 垄断, 生变, 龙科技, 格局, 大佬, 麟]	pos
[ , 率, 低于, 银行利率, 波动, 热烈祝贺, 证券]	neg
[分析,  , 01, 03, 贪, 大盘, 必胜, 戒, 跟踪, 2017, 上证]	pos
[十大, 主力, 后市, 连阳, 走高, 大盘, 凸显, 逼, 名博看]	neg
[红盘, 最终, 报收, 两市, 指数]	pos
[ , 投机者, 愿赌服输, 水皮, 关掉, 空子, 散户]	neg
[ , 股指, 晓白, 减持, 天天, 仙, 发财, 上天, 大小, 非]	neg
[持续, 天天, 上涨, 创, 次新股, 反弹]	pos
[轮动,  , 日, 指数, 月, 把握, 轻, 个股]	pos
[直播, 结束, 3.8, 拉锯]	neg
[明天, 大盘, 剧震, 3260, 点, 冲击]	pos
[ , 股市, 资, 期间, 维稳, 采取措施, 两会, 中国, 相关, 彭博]	pos
[泡泡, 明天, 小蛇, 小狂, 过节, 胖妹, 红尘, 茄子]	pos
[漫步, 前行, 中, 下跌, 纠结, 接盘, 时]	neg
[旗号, 稳定, 打着]	neg
[空间, 明天, 上涨]	pos
[买, 到位, 调整, 股票]	pos
[耐心, 布局, 等待, 机会]	pos
[股市, 美元, 有何, 加息, 中国, 影响]	pos
[ , 大珠小珠落玉盘, 今日, 重回, 生命线, 上证]	pos
[控制, 仓位]	neg
[全喝, NB, 两会, 股价, 又创新高, 茅台]	pos
[正, 研究, 股东, 规范, 减持, 证监会, 进一步, 指一, 创业板]	neg
[缺席, 价值, 重估, 只会, 迟到]	neg
[睡, 洗洗, 看空]	neg
[李大霄, 股市, 机会, 港股]	pos
[ , 股需, 观灯, 埋伏, 受益, 热点, 走马, 提前]	pos
[李大霄, 时代, 外资, 视, 港股, 提款机, 一去不复]	neg
[主力, 庄股, 点, 300280, 南通, 锻压, 操作, 揭秘]	neg
[ , 第一, 收三, 连阳, 再创新高, V, 创业板, 反转, 高价股]	pos
[ , 连阳, 创业板, 再成, 领涨, 龙头]	pos
[加仓, 日线, 20, 跌破]	pos
[二会, 行情, 持续, 维稳, 仍会]	neg
[尾盘, 早盘, 收评, 指, 日内, 新高, 沪, 创业板, 低开, 小幅, 再创]	neg
[贵州, 比特, 吉, 必超, 股价, 联网络, 茅台, 亿]	neg
[ , 上方, 指数, 积蓄, 震荡, 压力, 能量, 短期]	neg
[李大霄, A股, 股市,  , 脚步, 倍, 美, 牛市, 值超, 年, 停住]	pos
[空间, 创, 回升, 后期]	pos
[多买些, 上海, 股票, 做, 打新, 市值, 股多]	pos
[恶心]	neg
[没到, 弟兄们, 加速上扬, 创业板, 押]	neg
[ , 多头, 主力, O, 天天, 机构, T, 空头, 操作, 做]	pos
[帅哥, 玩, 美女, 晚上]	neg
[分析, 股市, 记得, 朋友, 喜欢, 留花, 2017, 感谢]	pos
[房地产, 一篇, 表, 银行, 早上, 言论]	neg
[脑壳, 连阳, 信息, 何种, 阳, 缩量, 好昏, 透露]	pos
[尾盘,  , 指, 上攻, 涨, 0.26, 沪, 创业板, 新, 逼近, 震荡, 年内, 发力]	pos
[美股, 三八妇女节, 干翻]	neg
[ , 白酒, 板块, 小幅, 沪, 两市, 深, 上涨, 领涨]	pos
[想象, 行情, 太美丽]	pos
[萎缩, 筹码, 死去活来, 上爬, 竹蓝, 交易, 商量]	neg
[至高无上, 跌, 大部分, 侠外, 接盘, 股价]	neg
[ , 沪, 横盘, 指, 涨, 0.26, 连阳, 创业板, 指日, 震荡, K, 线]	pos
[依赖, 荐, 朋友, 股票, 股买, 告诫]	neg
[日, 下试, 3200, 月, 反, 大盘, 缩量, 点, 抽]	neg
[股,  , 现年, 主力, 异动, 惊, 持续, 超人气, 发红, 一类, 派]	neg
[证券监管, 采, 人士, 知情, 称, 中国, 机构, 报道, 彭博]	neg
[爱, 诚]	neg
[风险, 惨不忍睹, 系统性, 惨]	neg
[明天, 收评,  , 完毕, 大涨, 洗盘]	pos
[操作, 08, 非农, 稳健, 黄逸尘]	neg
[ , 收评, 明天, 3227, 3247, 守住]	pos
[空间, 点, 上涨, 68]	pos
[!, 所言, 灰灰, 如霸天, 收一阳, 双莎梦破, 证果]	neg
[丫头, 正宗, 大盘]	neg
[有人, 点位, 准, 先, 里, 不准, 顽, 猜]	neg
[]	neg
[钱, 脑壳, 赚钱, 有昏]	neg
[死去, 半死不活, 一年]	neg
[结束, 辛苦]	neg
[ , 有人, 指数, 日线加, 点, 操作, 猜, 10]	pos
[3478, 类似, 双头, 年, 2009, 3301, 3264]	neg
[指数, 妈, 700, 亏, 1500, 早上, 涨, 赚]	neg
[大盘, 途中, 扔, 整理, 短期, 反弹, 中期]	pos
[________________________, 开盘, 周三, 字]	neg
[明天, 不信, 补跌, 一只, 证券, 中原, 翻天]	neg
[收盘, 涨, 维稳, 大盘]	pos
[证见, 收评, 回落, 中, 深成指, 10554, 顶, 期指, 难过]	neg
[机构, 股票, 被动, 接股, 联合, 砸, 主动, 力量]	neg
[股, 涨, 原地不动, 献花, 指数]	pos
[涨, 红股, 滴汗, 跌, 大盘, 上午, 绿时, 个股]	neg
[ , 博弈, 存量, 不改, 强势, 创, 难大涨]	pos
[机构, 股票, 被动, 接股, 联合, 砸, 主动, 力量]	neg
[厉害, 霸天, 小白]	neg
[ , 600460, 188]	neg
[渤海, 000415, 拉升, 金控]	pos
[ , 600460, 18]	pos
[明天, 上车, 晕, 哭, 侧]	pos
[明天, 回调, 小心, 大盘]	neg
[玩玩, 仓位]	neg
[ , 之理, 这是, 千古, 一人, 帮, 难]	neg
[经济, 股市, 发展, 实体, 状况, 何方, 希望]	pos
[明天, 股指, 加仓, 期货, 空头, 多头, 干掉]	pos
[ , 600460]	neg
[ , 600460]	neg
[爆发, 600604, 上海, 第一股, 市北, 高新, 混改]	pos
[我要, 什, 庄哥哥, 问问, 疼爱]	neg
[跳水]	neg
[600399, 600006, 买点, 跌, 买入]	neg
[诱, 销户]	neg
[同意, 竹石, 看法, 坚定, 点赞]	pos
[死, 做, 走势, 大盘]	neg
[大跌, 一点, 升]	neg
[只能, 没量, 下跌, 量, 炒些, 小盘股]	neg
[十字星, 跳空, 阴线, 大盘, 重演, 点, 下跌, 3301]	neg
[跑跑, nnd, 节奏, 开完, 跑, 两会, 爆跌]	neg
[风向, 会否, 创业板, 转向]	neg
[骗补, 回应, 唐, 汽车, 新能源, 肖捷, 财政补贴, 资金]	pos
[ , 留下, 30, 掌趣, 去年, 离场, 高管, 科技, 套现, 商誉, 56, 亿]	neg
[生命, 远离, 家庭幸福, 美好, 请, 珍惜, 未来]	neg
[證券, 打壓, 塊, 市場, 證券板, 隨時, 跌停, 跑]	neg
[尾盘,  , 600460, 干]	pos
[徐小明]	neg
[玩,  , 次新股, 点, 能干]	neg
[股, 概念, 黄斌汉, 暴涨, 智能]	pos
[日, 病态, 西山, 样子, 阳痿, 早泄]	neg
[ , 科技股, 干, 士兰微]	pos
[长江, 操控, 没人管, 恶意, 传媒, 股价]	neg
[发声, 创新, 总统, 股市, 美国, 高]	pos
[难缠, 太, 3239, 大笑]	neg
[ , 600460, 干]	pos
[作孽, 希望]	neg
[爆炒, 新股, 已到, 疯狂]	neg
[风险, 泡沫, 次新股, 急剧, 膨大]	neg
[好自为之, 贵, 希望]	neg
[卖点, 开盘, 周三, 字, _____________]	neg
[会后, 期间, 两会, 维稳, 股指]	pos
[狠, 假滴, 周期, 完, 消耗, 跌不动, 时间, 后果, 快跌]	neg
[法长, 股市, 指数, 抽血, 中国, 市场]	neg
[股民, 伤透, 股市]	neg
[行情, 很难, 疲弱, 盈利, 观望, 散户, 空仓]	neg
[拉伸, 无量, 久盘, 必跌]	neg
[建议, 日, 江志, 欧盘, 3.7, 恐将, 现货, 刷, 操作, 黄金]	neg
[盘, 砸]	neg
[要死不活, 有意思]	neg
[存量, 流到, 拜神, 源源不断, 新, 里边, 资金]	pos
[债转股, 实施, 银行, 机构, 王兆星, 申请, 报国, 设立, 已上]	pos
[预期, 明天, 暴跌, 调整, 走法]	neg
[买入, 下午, 今日, 涨停, 002810]	pos
[涨, 有意思, 几天, 毛, 跌]	neg
[高科技, 缩影, 乐视, 核心技术, 中国, 企业]	neg
[撤]	neg
[恭喜, 连阳]	pos
[一波, !, 眼前, 跳水]	neg
[天虹,  , 日, 爆, 月, 商场, 中, 本月, 劲, 消息, 002419, 25]	neg
[天虹,  , 日, 爆, 月, 商场, 中, 本月, 劲, 消息, 002419, 25]	neg
[中国, 厉害, 股市, 国]	neg
[!,  , 感觉, 跳水]	neg
[用途, 明, 新股, 募集, 新泉, 股份, 资金]	pos
[退市, 风险, 35, 发布, 上市公司, 家, 年内]	neg
[603368,  , 300575, 300569, 002832]	neg
[!,  , 迟早会, 主力, 离场, 大伙, 大幅, 嗨, 回调, 劝, 清仓]	neg
[!, 大跌, 空仓]	neg
[大跌]	neg
[一波, !, 调整]	neg
[慢慢, 撤退, 投入, 国家队, 资金, 收回, 股灾]	pos
[ , 散, 买菜]	neg
[崩盘, 玩, 涨, 大盘, 想, 个股]	neg
[ , 股权, 登记日, 士兰微]	neg
[仁慈, 太]	neg
[ , 股权, 登记, 600460]	neg
[要害, 股市, 鬼, 这是, 大盘]	neg
[全, 复苏, 行业, 工程机械]	neg
[ , 科技股, 士兰微, 买]	pos
[速速, 不停, 奉劝, 离场, 券商, 能升, 到哪去, 盘, 砸]	neg
[墨龙, 记得, 去年, 搞成, 随口, 山东, 说个]	neg
[!, 切记, 股票, 错过, 场, 买錯, 巿]	neg
[砸, 国家, 点半, 出场, 盘队]	neg
[p]	neg
[时间, 垃圾]	neg
[尾盘, 跌, 架势]	neg
[ , 路上, 盘面, 主升浪, 村长, 大盘, 总, 周一, 思路]	pos
[跳水]	neg
[稳, 走势, 便秘]	neg
[002254, 花钱买, 套]	neg
[ , 偶们, 喜欢, 财源滚滚, 风花雪月]	neg
[污水处理, PPP, 环境, 天翔, 概念]	pos
[拉不动, 真]	neg
[冠军, 跳水]	neg
[股,  , 没涨, 太, 哭, 悲哀]	neg
[热烈庆祝, A股, 跳水]	neg
[陪, 前, 庄家, 傻, 散户, 十几年]	neg
[举手, 跌, 量]	neg
[顶部, 小幅, 越, 更是, 上涨, 机构, 接近, 参与]	pos
[老叟, 颤颤巍巍, 没戏]	neg
[悄然, 版, 大牛市, 开启, 中国]	neg
[ , 恶心, 股票, 跌, 大部分, 行情, 真]	neg
[十三四个, 振幅, 几天, 里, 印象, 点, 未来]	neg
[狗日, 国企, 大盘]	neg
[冲顶, 诱多, 中期, 调整]	neg
[603368,  , 300575, 300569, 002832]	neg
[屁, 涨, 还拉个, 不准]	pos
[摆脱, 形态, 机构, 掩饰, 始终, 下跌, 困局]	neg
[股票, 人称]	neg
[ , 指数, 拉, 大盘, 期货, 好事]	pos
[装, 拉, 下行, 成, 大盘, 趋势]	neg
[算了, 买点, 砸]	neg
[ , 三月份, 两大, 主线, 通信, 科传, 吉大, 6018, 中国, 300597]	neg
[信心, 人涨, 涨, 点, 志气, 中国]	pos
[提示, 温馨, 踩踏, 撤退, 有序]	neg
[流, 典型, 七千, 解禁, 科技, 例子, 万股, 晶方, 高, 达]	pos
[ , 好股, 士兰微, 买进]	pos
[横盘, 震荡]	neg
[大宗, 大关, 指数, 美元, 远离, 商品, 年, 2017, 160, 突破]	neg
[股市, 韩国, 强大, 美国, 中国, 搞]	neg
[控制, 资本, 筹码, 目的, 管理层, 应, 吸纳, 市场]	neg
[600022, 有大錢, 吃大戶]	neg
[光拉, 指数]	neg
[信, 华安, 擂, 战鼓, 东方, 起飞, 吹, 证券]	pos
[悄然, 无动于衷, 行情, 开启, 春季]	pos
[跑, 派发, 高位]	neg
[涨, 600757]	pos
[ , 600460, 干]	pos
[看着, 装, 跳水, 静静的, 两点, 逼]	neg
[!, 经济, 股市,  , 拉, 救, 想要]	pos
[玩玩, 股市, 钱, 不到, 永远, 投资, 赚, 真心]	neg
[妈, 矫情]	neg
[半死不活]	neg
[拉, 落空, 大笑, 3200]	pos
[明天, 3238, 突破, 缩量, 站稳, 向上]	pos
[扭扭捏捏, 123, 跳水]	neg
[股评, 周五, 黑, 一财网, 说, 大跌]	neg
[跳水]	neg
[气数已尽]	neg
[沒量, 能干]	neg
[冲仔]	neg
[船, 真的, 感觉, 很爽]	neg
[扒, 下狠心, 毛, 离开, 股市]	neg
[套牢, 解禁, 春季, 控盘, 少, 市值, 发动, 次新股, 小易, 率先]	pos
[跳水]	neg
[14, 跳水]	neg
[ , 师父, 未到, 时辰, 敲, 说, 钟]	neg
[次新股, 发动, 行情, 春季, 率先]	pos
[002254, 明日, 涨停]	pos
[异动, 军工]	neg
[涨, 600757]	pos
[行情, 鸡肋, 真的, 好稳]	neg
[静, 死, 湖水, 完, 妖精]	neg
[正, 德力西, 股票, 壮, 比是, 老太太, 小伙, 泰和]	pos
[拉高, 明天, 出货, 告诉, 市场, 明白]	neg
[大盘, 跳水]	neg
[产能, 路]	neg
[老乡, 中继, 口, 下跌, 跑, 补缺, 回]	neg
[A股, 恶心, 指数, 走势, 类似, shi, 蚯蚓]	neg
[新材, 业绩, 价格低, 300163, 翻翻, 先锋, 大牛股, 未来]	pos
[庄家, 月, 横盘, 股份, 天药]	pos
[十字星, 不赞, 指明方向]	neg
[股市, 玩, 没量, 中国, 倒, 越来越, 没人]	neg
[!, 涨, 不让, 涨查]	pos
[运算, 这帮, 机构, 指数, 权重股, 下跌, 流氓, 剔除, 大盘]	neg
[经济, 股市, 样子]	neg
[下跌, 影响, 大盘股, 指数]	neg
[涨停板, 澄星, 下午, 股份, 600078]	pos
[一整天, 原封不动]	neg
[站上去, 十日, 线, 熊市]	neg
[证券, 大盘, 拖累]	pos
[抄底, 上海银行]	pos
[装, 天山, 大盘, 强势股, 暴跌, 为首, 股份, 逼, 前期]	neg
[股, 萨德来, 韩国, 军工, 威武]	neg
[洗牌, 分化]	neg
[鸡肋, 行情, 大笑]	neg
[翻红, 节奏]	pos
[办法]	neg
[大盘股, 看一看, 下跌, 破位, 指标股, 一大部分, 机]	neg
[ , 600460, 好股]	pos
[股市, 主力, 股票, 跌, 大陆, 估计, 缺爹]	neg
[暗藏杀机]	neg
[表现, 券商, 新股, 国, 看好, 股灾]	neg
[满盘, 红, 绿, 皆]	neg
[大盘股, 层层, 机构, 等待, 挂单, 接盘, 散户, 大卖单]	neg
[次, 股, 有起色, 新大涨]	neg
[绿帽子, 戴好, 垃圾, 市场, 怪怪的]	neg
[00, 14, 跌, 大盘, 快到, 肯定, 大跌]	neg
[拐头, 均线, 大盘, 巳, 短期, 向下, 调整]	neg
[万达, 世界, 首富, ipo, 上市]	neg
[成交量, 玩, 沒, 解放军]	neg
[吃, 真他妈, 钱, 新股, 毕, 头, 卖, 烧手]	pos
[拉, 可苦, 股民, 好看, 指数]	pos
[打击, 300099, 应对, 萨德, 信息, 精确, 精准]	pos
[稳定, 期间, 两会, 股市]	pos
[打击, 300099, 应对, 萨德, 第一股, 精确, 精准]	neg
[大盘股, 机构, 沉重, 抛压, 欺骗, 群体]	neg
[拉, 好看, 大盘]	pos
[提示, 前, 网络, 冰川, 开盘, 昨日, 利润]	neg
[现象, 奇怪]	neg
[3241, 冲上]	neg
[!, 到时候, 发力, 大盘, 干, 加油]	pos
[下跌, 大盘股, 破位, 形态]	neg
[ , 600460, 好股]	pos
[拉, 下跌, 跳, 高点, 点, 今日]	pos
[期货, 拉红, 妖孽, 股指, 大盘]	pos
[跑, 日线, 头部]	neg
[明天, 下午, 第一, 财经, 量, 暴跌, 早上, 扬继农]	neg
[长江, 涨, 传媒]	pos
[红盘, 喔]	pos
[超过, 3236]	neg
[当心, 被套, 上涨]	neg
[进场, 华安, 跑步, 证券]	neg
[!, 回调]	neg
[A股, 调, 脱虚向实, 上边, 美股, 加息, 大调]	pos
[阳线, 高位, 明, 昨天, 整理, 横盘, 补, 大盘走势]	pos
[小幅, 前, 跳, 收盘, 今日, 观察, 大盘走势]	neg
[A股, 雄起]	pos
[东吴, 月, 44, 股价, 大增, 证券, 环比, 利润]	pos
[指不涨, 遭殃, 准, 涨, 沪, 大盘, 指要, 希望]	pos
[赞, 红, 禄, 个股, 指数]	pos
[股市, 安稳, 中, 操纵, 平安, 刚刚, 骗子, 中国]	neg
[创要, 大涨, 跌, 上证]	neg
[看少动]	neg
[天天, 股在, 一月, 慢涨, 阴跌]	neg
[安, 落袋]	neg
[健康]	pos
[要大涨]	neg
[快快, 今日, 002810, 买入]	pos
[打击, 300099, 应对, 萨德, 第一股, 精确, 精准]	neg
[不准, 涨, 收到, 消息, 二板, 闷死, 准跌]	pos
[红]	pos
[毫无用处, 有机, 散户, 获利, 指数]	neg
[回归, 券商, 大盘, 倒, 预示, 2400, 终将, 台式, 调整]	neg
[人寿, 维稳, 強拉]	neg
[机构, 股票, 被动, 接股, 联合, 砸, 主动, 力量]	neg
[外股, 动荡, 崛起, 风云]	neg
[中国, 欧美, 股市, 感想]	neg
[厉害, 萨德]	neg
[A股, 涨, 绩优股, 不涨, 垃圾, 奇观]	neg
[指, 之上, 中国, 道, 美帝, 咱大, 20000, 点]	neg
[骗人, 量]	neg
[股票, 持仓, 新股, 全卖, 计划]	pos
[300386, 下午, 涨停]	pos
[暴跌, 几天, 乌云密布]	neg
[600460]	neg
[股市, 07, 6000, 1600, 一路, 暴跌, 年, 点, 国家队]	neg
[很稳, 大跌, 开荤]	neg
[震荡, 指, 沪, 两市, 走势, 深, 机会, 创业板]	pos
[跌不动, 炒, 次新股, 大盘]	pos
[新华网, 广告, 伊利]	neg
[拉, 指数]	pos
[收盘, 跳水]	neg
[狠狠, 养老金, 洗, 建仓]	pos
[需, 整固, 低位,  , 大盘, 小创, 机会, 等待, 蛰伏]	pos
[]	neg
[砸, 券商, 盤]	neg
[超过, 新股, 开板, 涨停, 资金]	pos
[必遭, 尾盘,  , 进攻, 动, 多头, 这会, 反扑, 空头]	neg
[ , 消费, 整固, 板块, 表现, 震荡, 抢眼, 市场]	neg
[民了, 指望, 利于]	neg
[爆拉, 跳水, 两点, 地产股]	neg
[十有八九, 睡觉, 想割, 无聊, 韭菜, 交易]	neg
[行情, 两会, 说]	pos
[钱, 吃, 股市, 跌, 永远]	neg
[3600, 15, 暴跌, 5000, 年, 点, 点到, 4200, 国家队]	neg
[跳水]	neg
[博弈, 存量, 市场, 资金]	pos
[暴跌]	neg
[深证, 步调, 大笑, 上证]	neg
[一波, 卷商, 上涨, 冲关]	pos
[跑, 不算, 昨天, 时机, 亏]	neg
[]	neg
[暴跌, 下午]	neg
[跳水]	neg
[字, 抛, 走势, 从三大, 指数]	neg
