read_count	comment_count	title	author	release_date
503	0	加油装逼多多砸	股友aTDLU5	02-15
490	0	回补缺口	江苏南京手机网友	02-15
524	0	散户互相割吧，反正砸了谁鸟呢	股友aTDLU5	02-15
573	0	反正你都砸了，还有散户买么，呵呵，散户对歌而	股友aTDLU5	02-15
539	0	破十日线了快跑，马上到30日线了	深红蔷薇1	02-15
534	0	这军民融合也太脆弱了吧！	那夜看到江湖	02-15
484	0	12块再来，今天跌停	深红蔷薇1	02-15
419	0	有本事你跌停吧[不赞]	上海手机网友	02-15
509	0	看你装逼拉五分就是装逼的，反正散户对歌	股友aTDLU5	02-15
443	0	看你装逼砸，反正你也没啥鸟，装逼拉五分，谁尿	股友aTDLU5	02-15
478	0	现走势不稳价格也不低抢入	zml98	02-15
505	0	宝鼎风险太大	shadow振	02-15
509	0	老子前面就讲要破19 有几个人信啊	tysh	02-15
491	0	日你玛德逼！操	抓牛神童	02-15
479	0	华东操盘手	彬淩楓影	02-15
947	1	宝鼎拉升前股吧冷清，现在大涨后下跌了，好多散	一眼扫尽	02-15
2317	1	狂龙说过，宝鼎现在风险太大	shadow振	02-15
580	0	真是一群sb，不知道盘混是托儿吗，还他妈跟贴，	深红蔷薇1	02-15
457	0	恶心的走势，不愧是中国股票。	海上升明月2	02-15
451	0	真垃圾	耶嘿呦呦8888	02-15
488	0	继续装逼砸，还装逼拉几分，谁鸟你，呵呵大	股友aTDLU5	02-15
499	0	假逼拉一毛，装逼，从来只看砸的速度	股友aTDLU5	02-15
478	0	又一个假币的，又是一毛钱玩一天的，就这样吧	股友aTDLU5	02-15
404	0	都气红俩了[不屑][不屑]	广东手机网友	02-15
475	0	这个股票越来越垃圾了 亏损1400了	欧气盖世	02-15
457	0	看你假逼拉一毛，砸一毛的，两毛玩一天，散户市	股友aTDLU5	02-15
701	0	新股小盘绩优发飙股,国内市场占有率分列冠亚军	游呀游	02-15
519	0	创业板不排除会向下与1月16日的长阴线做出双底	n123407671	02-15
568	0	马上攻击。	HX5M4M6	02-15
751	0	这股要横盘！	股海无边P	02-14
800	0	投资者不能不担心	嗜杀恶佛	02-14
944	0	次新股、高送转、军工等板块跌幅居前。	n121346439	02-14
907	0	宝鼎业绩太差，没希望了！	信仰自己	02-14
744	0	太弱了，影响挣钱效率果断出了，回头变龙再来拜	短线才挖金	02-14
10338	15	我来说说宝鼎吧	飘红家族168	02-14
1127	0	明天开始3个涨停板 跑不了 坐稳了	一袭白衫岁月过	02-14
618	0	咬咬牙再硬两分钟吧	北京手机网友	02-14
619	0	还能再往下吗？垃圾股！	股友XHI60j	02-14
2315	3	此股己全部清仓，亏了5个点，垃圾股	猎鹰138	02-14
563	0	要开始了	海上升明月2	02-14
635	0	已经在底部，赶快抄底	上海手机网友	02-14
582	0	应节[想一下][想一下]	欢乐麻雀	02-14
559	0	妈的，上午秀了下干吗，要跌就痛快点，一次到位	上海手机网友	02-14
491	0	五连跌啊，太可怕，烂股[亏大了][亏大了][亏大	广东深圳手机网友	02-14
453	0	什么时候能涨，亏死了	xiao兔子小姐	02-14
538	0	你妈啊！！	耶嘿呦呦8888	02-14
521	0	nm有种打到18元	猴运雷	02-14
3576	9	二浪杀跌接近尾声，谢谢主力哥让我今日有买入的	股海禅鲨	02-14
561	0	主力神经病的	傅_帅	02-14
1326	1	今天很多人脸会被打烂	tysh	02-14
1500	2	nm破10日线了，看收盘	猴运雷	02-14
648	1	k食品安全环保产业的强基；行业的翘楚——00263	凯帝金旺哥	02-14
448	0	快快快快快跑了	广东手机网友	02-14
516	0	马上要跌停了，至少五个	深红蔷薇1	02-14
494	0	开始发力了[鼓掌]	上海手机网友	02-14
2407	7	今天至少下跌2个点	湖南常德网友	02-14
684	0	据不完全统计	红韭616	02-14
748	0	看看道琼斯.牛逼真不是吹的！[大笑]	向往德国	02-13
753	0	还有机会逃吗？	股友gxK67s	02-13
622	0	明天又见夕阳红	nearnear30	02-13
1116	0	基本调整到位，进两日必有回报	哈热精英	02-13
1142	0	鸡肋股，没成交量的恒着不动弹，实在是浪费资金	短线才挖金	02-13
6682	6	金恒投资周一下午带学员建（002552宝鼎科技）将	n1429274343...	02-13
777	0	为啥不涨停呢？	抢夺廉价筹码	02-13
1047	1	大涨一分[胜利][胜利][鼓掌][鼓掌]	欢乐麻雀	02-13
2223	3	尾盘应该涨停。。	抢夺廉价筹码	02-13
3399	3	则高送转就会成为业绩高成长公司的专利	卓狼品牌设计	02-13
3429	2	你们软件出现买入信号了吗？？	抢夺廉价筹码	02-13
929	0	拿一个星期	一天到晚呼...	02-13
0	1	2	3	4
628	0	快快快跑	广东手机网友	02-13
704	0	流浪狗跑了不少	张龙神烤	02-13
735	0	获利盘出，拉升太难。	基蛋999	02-13
694	0	什么时间能涨停，亏了亏了	xiao兔子小姐	02-13
682	0	赶紧跑	韬声依旧1	02-13
12317	77	下午必有拉升，狗散勿卖！钦此	盘魂大帝	02-13
675	0	就这一、=天大涨。	HX5M4M6	02-13
2069	3	下午封板	直播海南两会	02-13
733	0	想象一下，这种没有延续性的涨性，明天房地产一	nearnear30	02-13
3759	5	好股，好股，热烈祝贺大涨2分	上海手机网友	02-13
677	0	买买买 不解释	上海手机网友	02-13
809	0	这票属于题材股还是庄股？	妖道知机子	02-13
801	0	宝宝欠我们一个涨停板，今天可以还了。	耶嘿呦呦8888	02-13
638	0	你妈的批	Sofi518	02-13
759	0	短线可以买进了，加油！	股友uJlva3	02-13
780	0	出货完毕，下午尾盘跌停	深红蔷薇1	02-13
663	0	操盘的傻逼	Cocavo	02-13
2360	5	下午跌停，快跑	深红蔷薇1	02-13
776	0	徐家汇二选一的时候远了你，真是无语	逗福王	02-13
606	0	有股如此丢脸	股友LtnGl0	02-13
673	0	破鼎！！	上海手机网友	02-13
626	0	垃圾该上涨了	股友LtnGl0	02-13
2803	1	明天看庄家表演。	股友6uUoG7	02-12
1229	0	这在卖房的上市公司中占据了较大的比例	股友MRCGYd	02-11
1177	0	沪指继续放量拉升，上攻至3200点区域，再次走出	车猜测恬静夏侯	02-11
1260	0	次新股、高送转、军工等板块跌幅居前。	付早晚僻静闾丘	02-11
1568	0	通用航空2017年路线图明确 拟建区域通航网络（	正一NIC少	02-11
1401	0	量能放出个股活跃 错过了就只有等待	摘思量参差	02-11
2240	0	或者 是 参与航母计划 将有国企 入驻 进行控股	一袭白衫岁月过	02-10
2636	0	最近 听说公司 有位大份额股东  准备转让手中股	一袭白衫岁月过	02-10
1599	0	Formax：去年GDP6.7%完成目标，次新股发节前红	孤鸿寡鹄型	02-10
4176	9	两会将催化军工混改的暴力机遇	思域滑润孤	02-10
3636	1	尾盘有大单买入  下周估计上涨	欧气盖世	02-10
2185	0	一涨就纷纷看多，技术分析的头头是道，一跌就怨	性冷不矫情	02-10
18641	29	个人观点不喜勿喷！本周周线收上影，摸新高，缩	恩恩小哥	02-10
1392	0	这是检验企业上市是为了圈钱变现	凌其乐	02-10
1641	0	尾盘拉，周一还得跌	好心态就能成功	02-10
1544	0	洗盘结束	两个宝贝博昱	02-10
1531	0	周线墓碑线，次股也死	股友VfaHGR	02-10
1308	0	发红包了	河南郑州手机网友	02-10
1261	0	不要怕	河南郑州手机网友	02-10
1252	0	得劲	河南郑州手机网友	02-10
2075	0	下周一下杀后正式反弹，能多高看大家运气了，周	深红蔷薇1	02-10
1305	0	买入了小伙伴们[献花][献花][献花][献花][献花]	河南郑州手机网友	02-10
1728	0	庄家够阴险的，每天大单出然后小单买，看起来红	一眼扫尽	02-10
1302	0	GG	隐休	02-10
1204	0	庄稼发红包了 哈哈哈	上海手机网友	02-10
1901	0	龙大2月7日就说出货了，前三天庄已出货2亿，还	一眼扫尽	02-10
1460	0	军工股贯穿2017年，后市逢低根据量变来决定是否	木子83	02-10
2236	2	准备低进！吃庄肉！	抢夺廉价筹码	02-10
1235	0	哈哈，我笑了	性冷不矫情	02-10
1205	0	杀光短线的蠢货才有机会，来两个跌停割肉盘最好	有阳光的日子	02-10
1149	0	没有新低，只有更低！	上海手机网友	02-10
1216	0	尾盘砸跳水的主力都是杂毛种	彬淩楓影	02-10
1156	0	你就不能跌停吗逼股，要死要活痛快点，耽误老子	专骂托逼酸逼	02-10
1158	0	啥时候破19再考虑	tysh	02-10
1091	0	庄在抄底了	广东深圳手机网友	02-10
1114	0	垃圾天天下跌	股友LtnGl0	02-10
1070	0	无语[为什么][为什么][为什么][为什么][为什么]	广东深圳手机网友	02-10
1095	0	天天喊涨的蠢货还活着没？不亏你们亏谁？	有阳光的日子	02-10
2361	3	今天被套的全部是高手。。。	彬淩楓影	02-10
1129	0	下周一收小十字星企稳	深红蔷薇1	02-10
1934	1	要填补18.89的缺口之后才能止稳回升吗？	笑红尘800947	02-10
1032	0	昨天抛了徐工机械 换了你个垃圾 真倒霉	上海手机网友	02-10
1935	3	下周一在洗一天，完美	深红蔷薇1	02-10
1109	0	人气都让逼庄搞没了，闷死得了，操庄的妈	专骂托逼酸逼	02-10
1081	0	会不会七连跌跌到10日线呢	Tony仔_清风	02-10
1695	2	下跌无量。阴量小。开始准备。上。	HX5M4M6	02-10
1087	0	去你妈b,老子200股都吃	彬淩楓影	02-10
1025	0	昨天没有买酒钢红星 买了你 哎	上海手机网友	02-10
1135	0	今天收盘价17.83	长虹8899	02-10
1007	0	垃圾	股友LtnGl0	02-10
1103	0	要想站在山脚，就必须要舍得先跟着下蹲	深红蔷薇1	02-10
1051	0	这么多利好，不涨停对不起关注你的人[大笑][大	广东深圳手机网友	02-10
975	0	烂鼎！！	上海手机网友	02-10
1052	0	大盘三连阳，烂鼎却是跌跌不休[好困惑]	上海手机网友	02-10
1074	0	天天跌，有一天是涨的吗	Tony仔_清风	02-10
1210	0	复制金科娱乐走势 大家小心	愤怒的呵呵	02-10
2908	9	下周一下午两点准时涨停！	深红蔷薇1	02-10
4497	13	上午试着买入了600万！还余下600万低进！	抢夺廉价筹码	02-10
0	1	2	3	4
1065	0	快跑	HX5M4M6	02-10
1233	0	同力水泥！！抢	股友uJlva3	02-10
1032	0	睡觉票	洗哈哈哈哈	02-10
1038	0	没买水泥买了你……操蛋。	股友rWReBB	02-10
946	0	走了，妈的	丰乐28437	02-10
925	0	如此垃圾的股票少见	股友LtnGl0	02-10
866	0	每天都一样的阴跌走势	Tony仔_清风	02-10
906	0	轴研科技红了，先去抢点，看能不能把宝鼎亏的补	逍遥Lucy	02-10
1065	2	为啥还不跌停	韬声依旧1	02-10
1322	1	妈的昨天没有买祁连山。买了你	baba2828	02-10
761	0	出生，您爹死了吗	这次怕了	02-10
613	0	暴碟在机...撤军	愤怒的呵呵	02-10
5726	5	有点类似	站长股票	02-10
946	1	本人心脏不太好，受不了这么折腾，走了！	长虹8899	02-10
784	0	2月7号龙大就说卖了，而且主力巨量对倒拉升，现	一眼扫尽	02-10
507	0	连续3日主力300 上千单子在出货，你们觉得还会	一眼扫尽	02-10
832	1	居然翻红了	小散户熊熊	02-10
529	0	刚主力秀了一下肌肉，意思说他还在[俏皮][俏皮]	逍遥Lucy	02-10
424	0	掉下5日线，不要轻易买	站长股票	02-10
351	0	什么玩意	股友LtnGl0	02-10
383	0	从赚18万到赚8万多走了，谢谢宝鼎！！！	thesky4	02-10
344	0	19.70补仓5600股降低下成本	辽宁丹东手机网友	02-10
329	0	要想低吸筹码 必须牺牲点小仓位 把庄惹一下 让	上海手机网友	02-10
330	0	不惹毛庄 哪来底吸机会	上海手机网友	02-10
373	0	托太多  诱多 快走l  狗庄	愤怒的呵呵	02-10
314	0	20.01出了 0.8个点 给券商打工 88	上海手机网友	02-10
1739	5	下午两点涨停	深红蔷薇1	02-10
330	0	天堂000877与地狱002552	舟山虾米	02-10
6197	6	19.70买了点回来，暂时还是继续看多。	观望中等待	02-10
387	0	关注钢铁股，该股已经报废！	股友uJlva3	02-10
295	0	垃圾	股友LtnGl0	02-10
378	0	早上抄底最好时机来临，随时出击	彭大将军2015	02-10
954	1	周五热点关注：天山股份 、杭氧股份、万里马、	苏苏看股1	02-10
448	0	今天涨停。	HX5M4M6	02-10
459	0	什么垃圾玩意	股友LtnGl0	02-09
613	0	yutfg	步安洪荒	02-09
1600	3	成功与失败都是暂时的，在成功处跌到便是失败，	暴殴亟	02-09
3566	1	尾盘低位主力抢筹，明日要吃肉了	HX35R56	02-09
1007	1	垃圾本色	广东惠州手机网友	02-09
10443	18	看尾盘竞价有种预感，19.80出吃亏了，集合竞价	观望中等待	02-09
3391	1	今天买入的明天要坐稳了，起飞的节奏，看看尾盘	春暖树人	02-09
634	0	小单拉，大单出	广东广州网友	02-09
710	0	垃圾，看看西仪和丽君	baba2828	02-09
588	0	88888	小散户熊熊	02-09
492	0	垃圾	小散户熊熊	02-09
514	0	兄弟，你学一下北化行不	微笑1号	02-09
681	0	做稳了！马上启动[鼓掌][鼓掌][鼓掌]	逍遥Lucy	02-09
611	0	西仪要涨停，你个垃圾还跌	baba2828	02-09
574	0	越走越低	baba2828	02-09
588	0	艹尾盘不会跌停吧[哭][哭][哭]	baba2828	02-09
1352	1	两市跌幅排行榜第五名，厉害了，我的庄家	笑红尘800947	02-09
488	0	cao 大涨了	四川绵阳网友	02-09
1200	1	今日收盘价19.89	长虹8899	02-09
472	0	nima  mai  一支套一支,尼玛狗庄	股友KNliEx	02-09
618	0	活死了 就这样一直阴跌了难道？	土土sai	02-09
572	0	还是同力猛	baba2828	02-09
527	0	今天大单出了不少 后市堪忧	上海手机网友	02-09
498	0	什么事垃圾玩意	股友LtnGl0	02-09
3096	2	明天是黑色星期四，看谁跑的快！	长虹8899	02-09
552	0	都跑吧，短期没戏了，买了就闷了	专骂托逼酸逼	02-09
532	0	我想出来！[为什么][为什么][为什么][为什么][	舟山虾米	02-09
590	0	一东起来了，跟吗	baba2828	02-09
792	0	今天早晨买了点，就现在这走势，主力最好收盘别	逍遥Lucy	02-09
508	0	庄托 继续忽悠吧 散户还不接货 你急了吗 大傻X	上海手机网友	02-09
590	0	3天大单流走2个多亿	disgorge	02-09
535	0	垃圾至极	disgorge	02-09
470	0	放量了，死翘翘	北京手机网友	02-09
590	0	马上拉升了	深红蔷薇1	02-09
3594	5	完了，20.2追的	baba2828	02-09
1837	3	孩子们，获利的已经走了！看好的继续看好，明天	彭大将军2015	02-09
643	1	垃圾要不就打下来	baba2828	02-09
548	0	插入！嘎嘎！	白鹤牛散	02-09
581	0	已经加仓，周末资金到了周一全仓	深红蔷薇1	02-09
537	0	这么多利好最少翻红[大笑][大笑][大笑][大笑][	广东深圳手机网友	02-09
487	0	做头了	北京手机网友	02-09
525	0	动不动就瞎扯涨停的杂碎少了，股票才能止跌	江苏南京手机网友	02-09
546	0	下午跌停收盘 至少跌幅8个点	股友7zb0lA	02-09
656	0	下午继续下行	disgorge	02-09
647	0	大家可以看看，底部的筹码比昨天少了很多	清风54034	02-09
1345	2	为什么不大跌？我好买点	股友VfaHGR	02-09
0	1	2	3	4
1202	1	下午火箭发射[献花]	河南三门峡网友	02-09
489	0	什么垃圾玩意	股友LtnGl0	02-09
507	0	庄家货出得差不多了，等着暴跌吧	江苏南京手机网友	02-09
478	0	杂碎狗庄有跌停的潜力	江苏南京手机网友	02-09
1447	0	今天形式不对。[围观][围观][围观]	云南昆明手机网友	02-09
459	0	跌停吧。[大笑][大笑][大笑][大笑][大笑]	云南昆明手机网友	02-09
813	0	宝鼎回踩基本到位，今日航天军工有走强机会！	木子83	02-09
523	0	连拉两天主力己元气大伤	n1435761847...	02-09
2793	8	这个是下午闷杀一遍，还是涨停？	haiyhgr6k	02-09
732	0	未企稳，机会可能在缺口附近，现在是震荡下行，	清风54034	02-09
467	0	下午能拉要跑，不然翻不了身了。	舟山虾米	02-09
3169	7	千真万确，今天下午两点准时涨停！！！	深红蔷薇1	02-09
507	0	下午翻红，快速逃跑。	舟山虾米	02-09
592	0	军工魂改龙头股 买入	上海手机网友	02-09
515	0	跌停节奏	乔艳娇	02-09
745	1	此股已死 立贴 见证	上海手机网友	02-09
415	0	辣鸡，快跌停吧	丰乐28437	02-09
